"X","Y","Z"
2680730.28,1247851.38,412.3
2680730.31,1247851.92,412.3
2680730.33,1247852.41,412.31
2680730.35,1247852.9,412.3
2680730.37,1247853.4,412.3
2680725.17,1247849.36,412.34
2680725.21,1247848.3,412.32
2680725.27,1247847.15,412.34
2680725.29,1247846.63,412.32
2680725.25,1247851.22,412.3
2680725.28,1247850.64,412.31
2680725.31,1247850.1,412.36
2680725.33,1247849.55,412.34
2680725.35,1247848.99,412.33
2680725.37,1247848.45,412.33
2680725.42,1247847.39,412.34
2680725.71,1247850.9,412.32
2680725.75,1247849.81,412.34
2680725.78,1247849.26,412.34
2680725.8,1247848.72,412.35
2680725.81,1247848.14,412.32
2680725.85,1247847.61,412.35
2680725.89,1247846.56,412.36
2680726.31,1247851.65,412.3
2680726.33,1247851.07,412.3
2680726.37,1247850.56,412.31
2680726.39,1247850.02,412.33
2680726.44,1247848.91,412.34
2680726.46,1247848.36,412.33
2680726.49,1247847.83,412.37
2680726.51,1247847.25,412.34
2680726.53,1247846.72,412.33
2680726.4,1247853.33,412.3
2680726.44,1247852.27,412.3
2680726.47,1247851.71,412.31
2680726.49,1247851.13,412.32
2680726.51,1247850.61,412.31
2680726.54,1247850.04,412.34
2680726.56,1247849.53,412.36
2680726.58,1247848.98,412.34
2680726.62,1247847.88,412.35
2680726.66,1247847.32,412.35
2680726.68,1247846.77,412.33
2680726.58,1247852.52,412.3
2680726.68,1247850.32,412.3
2680726.7,1247849.8,412.31
2680726.73,1247849.23,412.33
2680726.75,1247848.7,412.33
2680726.77,1247848.16,412.34
2680726.81,1247847.07,412.33
2680726.83,1247846.5,412.34
2680727.15,1247851.1,412.3
2680727.18,1247850.59,412.34
2680727.2,1247850.02,412.35
2680727.22,1247849.43,412.31
2680727.25,1247848.9,412.34
2680727.27,1247848.35,412.34
2680727.29,1247847.81,412.35
2680727.33,1247846.75,412.36
2680727.71,1247851.83,412.3
2680727.75,1247850.75,412.31
2680727.77,1247850.18,412.3
2680727.81,1247849.1,412.32
2680727.85,1247848.55,412.34
2680727.87,1247848,412.33
2680727.89,1247847.42,412.33
2680727.91,1247846.9,412.33
2680727.62,1247856.3,412.3
2680727.77,1247853,412.3
2680727.81,1247851.9,412.3
2680727.83,1247851.32,412.3
2680727.85,1247850.81,412.31
2680727.87,1247850.22,412.3
2680727.9,1247849.71,412.32
2680727.93,1247849.16,412.33
2680727.97,1247848.07,412.33
2680728,1247847.51,412.34
2680728.02,1247846.96,412.33
2680728.04,1247846.4,412.37
2680728.14,1247851.72,412.3
2680728.16,1247851.16,412.32
2680728.18,1247850.57,412.32
2680728.21,1247850.06,412.32
2680728.23,1247849.48,412.34
2680728.25,1247848.97,412.32
2680728.27,1247848.4,412.32
2680728.31,1247847.32,412.34
2680728.33,1247846.78,412.38
2680728.49,1247854.7,412.3
2680728.6,1247851.91,412.3
2680728.62,1247851.4,412.31
2680728.64,1247850.87,412.31
2680728.69,1247849.73,412.33
2680728.71,1247849.22,412.33
2680728.74,1247848.64,412.37
2680728.76,1247848.11,412.34
2680728.78,1247847.58,412.35
2680728.83,1247846.47,412.35
2680729.03,1247852.11,412.32
2680729.05,1247851.54,412.3
2680729.1,1247849.93,412.3
2680729.16,1247848.81,412.32
2680729.18,1247848.29,412.32
2680729.21,1247847.7,412.32
2680729.23,1247847.2,412.36
2680729.25,1247846.65,412.33
2680729.35,1247847.23,412.33
2680729.37,1247846.64,412.33
2680729.15,1247852.15,412.32
2680729.17,1247851.59,412.31
2680729.19,1247851.04,412.3
2680729.22,1247850.49,412.33
2680729.24,1247849.95,412.33
2680729.28,1247848.88,412.31
2680729.33,1247847.74,412.33
2680729.56,1247851.86,412.31
2680729.64,1247850.2,412.31
2680729.68,1247849.1,412.31
2680729.71,1247848.56,412.34
2680729.75,1247847.45,412.31
2680729.77,1247846.89,412.3
2680729.96,1247852.61,412.3
2680729.98,1247852.07,412.3
2680730.08,1247849.35,412.3
2680730.1,1247848.77,412.31
2680730.14,1247848.26,412.36
2680730.15,1247847.71,412.31
2680730.2,1247846.61,412.31
2680730.35,1247851.65,412.31
2680725.21,1247846.93,412.4
2680725.22,1247847.6,412.38
2680725.23,1247848.21,412.39
2680725.24,1247848.88,412.39
2680725.25,1247849.51,412.41
2680725.26,1247850.15,412.44
2680725.28,1247850.72,412.39
2680725.29,1247851.39,412.38
2680725.31,1247852.04,412.35
2680725.31,1247852.65,412.33
2680725.33,1247853.29,412.33
2680725.35,1247853.91,412.33
2680725.35,1247854.53,412.33
2680725.37,1247855.15,412.32
2680725.39,1247855.79,412.31
2680725.4,1247856.47,412.33
2680725.85,1247846.83,412.42
2680725.87,1247847.52,412.42
2680725.87,1247848.11,412.4
2680725.89,1247848.74,412.41
2680725.9,1247849.34,412.41
2680725.92,1247850.03,412.4
2680725.93,1247850.66,412.38
2680725.94,1247851.28,412.36
2680725.96,1247851.92,412.37
2680725.97,1247852.56,412.35
2680725.98,1247853.16,412.37
2680725.99,1247853.78,412.34
2680726.01,1247854.41,412.32
2680726.02,1247855.1,412.33
2680726.04,1247855.68,412.3
2680726.05,1247856.37,412.3
2680726.69,1247846.83,412.4
2680726.7,1247847.43,412.41
2680726.71,1247848.06,412.4
2680726.73,1247848.71,412.4
2680726.74,1247849.38,412.38
2680726.75,1247849.99,412.38
2680726.77,1247850.65,412.37
2680726.78,1247851.25,412.37
2680726.79,1247851.88,412.34
2680726.8,1247852.49,412.34
2680726.81,1247853.15,412.35
2680726.83,1247853.78,412.32
2680726.83,1247854.4,412.3
2680726.85,1247855.07,412.31
2680726.87,1247855.7,412.32
2680726.87,1247856.29,412.32
2680727.24,1247846.88,412.42
2680727.25,1247847.52,412.41
2680727.26,1247848.22,412.42
2680727.27,1247848.81,412.41
2680727.29,1247849.47,412.37
2680727.3,1247850.09,412.4
2680727.31,1247850.71,412.38
2680727.31,1247851.3,412.37
2680727.33,1247851.99,412.38
2680727.35,1247852.62,412.36
2680727.35,1247853.24,412.33
2680727.37,1247853.89,412.34
2680727.39,1247854.52,412.33
2680727.4,1247855.1,412.31
2680727.41,1247855.76,412.34
2680727.42,1247856.4,412.35
2680728.49,1247846.8,412.45
2680728.5,1247847.39,412.43
2680728.52,1247848,412.39
2680728.53,1247848.62,412.41
2680728.54,1247849.29,412.41
2680728.56,1247849.92,412.39
2680728.56,1247850.55,412.36
2680728.58,1247851.23,412.4
2680728.58,1247851.83,412.36
2680728.6,1247852.41,412.36
2680728.62,1247853.06,412.35
2680728.62,1247853.7,412.34
2680728.64,1247854.38,412.33
2680728.65,1247855,412.39
2680728.66,1247855.65,412.34
2680728.68,1247856.24,412.31
2680727.87,1247846.98,412.39
2680727.89,1247847.59,412.41
2680727.91,1247848.27,412.38
2680727.91,1247848.88,412.42
2680727.93,1247849.49,412.39
2680727.94,1247850.1,412.39
2680727.95,1247850.78,412.38
2680727.97,1247851.42,412.38
2680727.98,1247852.04,412.36
2680727.99,1247852.66,412.33
2680728,1247853.32,412.34
2680728.02,1247853.9,412.32
2680728.03,1247854.53,412.33
2680728.04,1247855.17,412.34
2680728.05,1247855.86,412.33
2680728.06,1247856.46,412.33
2680729.35,1247853.06,412.33
2680729.37,1247853.64,412.3
2680729.37,1247854.3,412.3
2680729.39,1247854.9,412.32
2680729.41,1247855.55,412.31
2680729.42,1247856.14,412.3
2680729.24,1247846.66,412.39
2680729.25,1247847.28,412.42
2680729.26,1247847.96,412.38
2680729.27,1247848.62,412.4
2680729.29,1247849.23,412.37
2680729.3,1247849.88,412.37
2680729.31,1247850.53,412.38
2680729.31,1247851.12,412.37
2680729.33,1247851.74,412.37
2680729.33,1247852.39,412.38
2680729.8,1247846.66,412.4
2680729.81,1247847.31,412.39
2680729.83,1247847.93,412.39
2680729.83,1247848.6,412.38
2680729.85,1247849.22,412.38
2680729.85,1247849.82,412.37
2680729.87,1247850.45,412.37
2680729.89,1247851.11,412.37
2680729.9,1247851.78,412.37
2680729.91,1247852.39,412.39
2680729.92,1247853.07,412.39
2680729.94,1247853.64,412.33
2680729.95,1247854.26,412.31
2680729.96,1247854.86,412.3
2680729.97,1247855.54,412.32
2680729.98,1247856.2,412.33
2680745.89,1247864.52,421.81
2680744.75,1247864.37,421.44
2680744.44,1247864.47,421.41
2680745.39,1247864.42,412.3
2680744.08,1247865.15,422.12
2680743.74,1247865.03,421.07
2680743.68,1247865.14,421.93
2680743.08,1247864.65,421.78
2680743.04,1247865.12,422.08
2680742.99,1247865.47,422.57
2680742.72,1247864.43,423.8
2680742.79,1247865.23,422.39
2680742.58,1247864.99,421.54
2680742.48,1247864.65,423.23
2680742.54,1247865.41,421.86
2680742.56,1247865.65,421.45
2680742.03,1247864.68,423.09
2680741.99,1247865.14,423.42
2680741.37,1247864.74,424.05
2680741.41,1247865.09,423.43
2680741.81,1247864.4,415.74
2680741.24,1247864.39,423.7
2680741.23,1247865.13,423.52
2680740.85,1247864.85,423.73
2680739.79,1247864.75,422.61
2680736.83,1247866.25,417.59
2680736.85,1247867.33,416.73
2680736.81,1247867.81,416.99
2680736.71,1247867.07,414.55
2680736.51,1247865.67,418.16
2680736.55,1247866.14,417.34
2680736.56,1247867.27,416.47
2680736.53,1247867.74,416.79
2680736.48,1247866.78,414.69
2680736.3,1247865.5,418.03
2680736.39,1247866.58,416.12
2680736.47,1247867.49,414.48
2680736.29,1247866.36,417.72
2680736.35,1247867.16,416.28
2680736.31,1247867.65,416.59
2680736.2,1247867.26,418.4
2680735.94,1247864.9,414.34
2680735.85,1247864.84,415.68
2680735.78,1247864.85,416.7
2680735.68,1247864.68,418.21
2680735.74,1247865.39,416.96
2680735.85,1247866.68,414.64
2680735.66,1247865.36,418.09
2680735.71,1247865.88,417.16
2680735.8,1247867.02,415.14
2680735.66,1247866.32,417.52
2680735.58,1247866.23,418.72
2680735.65,1247866.99,417.38
2680735.58,1247867.23,418.15
2680735.31,1247864.85,416.73
2680735.22,1247864.72,418.15
2680735.31,1247865.68,416.42
2680735.18,1247865.06,418.62
2680735.2,1247865.29,418.21
2680735.26,1247866.06,416.84
2680735.35,1247867.1,414.99
2680735.15,1247865.79,418.53
2680735.19,1247866.17,417.83
2680735.31,1247867.74,415.05
2680735.12,1247866.24,418.8
2680735.15,1247866.61,418.13
2680735.08,1247866.77,418.95
2680735.45,1247864.54,415.01
2680735.51,1247865.25,413.73
2680735.39,1247864.68,415.86
2680734.87,1247866.52,419.18
2680735.19,1247864.52,415.91
2680735.12,1247864.67,416.7
2680735.03,1247864.5,418.15
2680735.1,1247865.32,416.68
2680735.01,1247865.11,418.22
2680735.08,1247865.92,416.76
2680734.98,1247865.73,418.3
2680735.03,1247866.35,417.21
2680735.12,1247867.54,415.09
2680734.94,1247866.15,418.64
2680734.94,1247864.39,415.72
2680734.87,1247864.61,416.49
2680734.83,1247865.09,416.75
2680734.75,1247864.92,418.12
2680734.81,1247865.59,416.95
2680734.69,1247865.1,418.93
2680734.73,1247865.59,418.05
2680734.78,1247866.2,416.97
2680734.68,1247866.02,418.44
2680734.62,1247866.36,419.05
2680734.67,1247866.79,418.29
2680734.76,1247867.84,416.41
2680734.22,1247864.42,416.52
2680734.18,1247864.92,416.72
2680734.06,1247864.54,418.59
2680734.14,1247865.36,417.12
2680734.05,1247865.29,418.38
2680734.1,1247866.02,417.07
2680734,1247865.58,418.93
2680734.04,1247865.99,418.2
2680734.12,1247867.07,416.29
2680734.01,1247866.58,418.26
2680734.03,1247866.83,417.81
2680734.08,1247867.52,416.58
2680734.03,1247867.77,417.3
2680733.85,1247864.87,416.73
2680733.74,1247864.63,418.35
2680733.81,1247865.39,417
2680733.72,1247865.24,418.35
2680733.78,1247865.98,417.02
2680733.68,1247865.73,418.67
2680733.72,1247866.26,417.73
2680733.81,1247867.33,415.82
2680733.67,1247866.56,418.27
2680733.8,1247868.02,415.68
2680733.62,1247867,418.59
2680733.7,1247867.8,417.17
2680733.64,1247868.02,417.86
2680733.6,1247864.64,416.54
2680733.52,1247864.4,418.09
2680733.58,1247865.2,416.67
2680733.47,1247864.86,418.45
2680733.5,1247865.2,417.84
2680733.55,1247865.76,416.84
2680733.48,1247865.92,417.74
2680733.58,1247867.02,415.81
2680733.43,1247866.16,418.38
2680733.54,1247867.45,416.11
2680733.43,1247867.23,417.7
2680733.48,1247867.8,416.7
2680733.41,1247867.88,417.61
2680733.39,1247865.65,413.19
2680733.23,1247864.76,415.94
2680733.12,1247864.39,417.74
2680733.19,1247865.15,416.38
2680733.06,1247864.7,418.27
2680733.16,1247865.73,416.43
2680733.22,1247866.43,415.16
2680733.05,1247865.32,418.26
2680733.16,1247866.65,415.89
2680733.02,1247865.95,418.29
2680733.12,1247867.12,416.2
2680733.06,1247867.56,416.66
2680733.02,1247867.74,417.4
2680732.87,1247865.25,412.4
2680732.75,1247864.82,414.39
2680732.66,1247864.74,415.69
2680732.71,1247865.29,414.72
2680732.45,1247867.14,414.73
2680732.29,1247866.33,417.34
2680732.33,1247866.9,416.31
2680732.26,1247866.82,417.58
2680732.3,1247867.35,416.65
2680732.35,1247867.89,415.68
2680732.27,1247867.78,416.94
2680732.56,1247864.63,417.01
2680732.62,1247865.16,416.04
2680732.7,1247866.06,414.46
2680732.51,1247864.81,417.84
2680732.55,1247865.29,416.98
2680732.64,1247866.31,415.16
2680732.51,1247865.77,417.26
2680732.58,1247866.64,415.71
2680732.64,1247867.26,414.61
2680732.46,1247866.07,417.8
2680732.52,1247866.68,416.69
2680732.62,1247867.88,414.57
2680732.45,1247866.81,417.59
2680732.51,1247867.47,416.42
2680732.42,1247867.37,417.74
2680732.46,1247867.88,416.82
2680732.68,1247865.2,412.5
2680732.56,1247864.77,414.39
2680732.52,1247865.14,414.81
2680732.42,1247864.95,416.37
2680732.49,1247865.75,414.93
2680732.31,1247864.82,417.75
2680732.35,1247865.26,416.96
2680732.46,1247866.34,415.04
2680732.33,1247865.75,417.2
2680732.29,1247865.6,412.31
2680732.14,1247864.7,415
2680732.03,1247864.36,416.74
2680732.08,1247864.9,415.74
2680732,1247864.92,416.78
2680731.94,1247865.22,417.49
2680732.08,1247866.92,414.43
2680731.92,1247865.82,417.56
2680732.04,1247867.18,415.12
2680731.87,1247866.32,417.79
2680731.92,1247866.76,417.02
2680731.87,1247867.2,417.37
2680731.6,1247865.11,414.92
2680731.47,1247864.4,417.31
2680731.5,1247864.73,416.71
2680731.54,1247865.26,415.78
2680731.58,1247865.63,415.11
2680731.42,1247864.73,417.78
2680731.48,1247865.4,416.59
2680731.56,1247866.4,414.79
2680731.46,1247866.11,416.45
2680731.53,1247866.86,415.12
2680731.39,1247866.27,417.34
2680731.49,1247867.36,415.41
2680731.35,1247866.86,417.46
2680731.14,1247864.65,415.34
2680731.04,1247864.4,416.92
2680731.1,1247865.15,415.57
2680730.99,1247864.8,417.38
2680731.08,1247865.95,415.33
2680730.99,1247865.65,416.96
2680731.06,1247866.45,415.54
2680730.94,1247866,417.42
2680730.41,1247864.67,415.48
2680730.41,1247865.49,415.11
2680730.9,1247865.05,415.64
2680730.79,1247864.73,417.37
2680730.89,1247865.81,415.43
2680730.79,1247865.56,417.01
2680730.85,1247866.36,415.6
2680730.85,1247867.15,415.33
2680730.53,1247866.37,416.2
2680730.48,1247865.92,415.87
2680730.42,1247865.51,415.48
2680730.39,1247864.86,415.63
2680731.02,1247867.14,415.55
2680731.1,1247865.84,417.4
2680731,1247866.42,415.84
2680731.05,1247865.48,416.99
2680731.04,1247864.77,417.38
2680730.93,1247865.42,415.64
2680730.98,1247864.4,416.95
2680730.89,1247864.9,415.59
2680731.65,1247867.15,417.8
2680731.52,1247867.9,415.81
2680731.6,1247866.61,417.71
2680731.56,1247866.82,417.14
2680731.56,1247866.09,417.51
2680731.53,1247865.5,417.66
2680731.47,1247865.9,416.6
2680731.39,1247866.37,415.35
2680731.52,1247864.8,417.94
2680731.44,1247865.27,416.68
2680731.43,1247864.59,417.09
2680731.31,1247865.23,415.36
2680731.3,1247864.62,415.52
2680731.93,1247867.37,417.55
2680731.81,1247868.01,415.86
2680731.89,1247866.9,417.37
2680731.89,1247866.16,417.89
2680731.85,1247866.37,417.37
2680731.72,1247867.14,415.3
2680731.83,1247865.72,417.52
2680731.6,1247867.01,414.1
2680731.81,1247865,417.87
2680731.7,1247865.67,416.06
2680731.76,1247864.61,417.49
2680731.71,1247864.9,416.7
2680731.66,1247865.2,415.93
2680731.6,1247864.77,415.48
2680731.56,1247864.99,414.9
2680731.54,1247864.37,415.13
2680732.55,1247867.74,416.93
2680732.55,1247866.92,417.58
2680732.45,1247867.53,415.97
2680732.51,1247866.46,417.36
2680732.43,1247866.9,416.2
2680732.31,1247867.53,414.52
2680732.49,1247865.86,417.54
2680732.31,1247866.9,414.79
2680732.43,1247865.43,417.17
2680732.27,1247866.35,414.74
2680732.22,1247866.65,413.94
2680732.44,1247864.61,417.87
2680732.37,1247864.96,416.93
2680732.31,1247864.56,416.43
2680732.26,1247864.84,415.67
2680732.24,1247864.93,415.39
2680732.18,1247864.58,414.95
2680732.76,1247865.26,416.24
2680732.66,1247865.86,414.64
2680732.69,1247864.93,415.6
2680732.65,1247865.14,415.07
2680732.58,1247864.74,414.62
2680732.41,1247865,412.33
2680732.99,1247867.71,417.14
2680732.93,1247867.24,416.85
2680732.85,1247867.67,415.69
2680732.99,1247866.17,418.18
2680732.85,1247866.98,416.04
2680732.96,1247865.58,418.26
2680732.83,1247866.26,416.45
2680732.78,1247866.59,415.57
2680732.93,1247864.96,418.43
2680732.87,1247865.36,417.39
2680732.8,1247865.72,416.42
2680732.73,1247866.15,415.28
2680732.81,1247864.91,417.14
2680733.33,1247867.67,417.89
2680733.24,1247867.6,416.72
2680733.31,1247866.33,418.49
2680733.19,1247867.05,416.57
2680733.28,1247865.79,418.4
2680733.14,1247866.59,416.27
2680733.24,1247865.23,418.42
2680733.12,1247865.92,416.54
2680733.04,1247866.41,415.27
2680733.2,1247864.7,418.32
2680733.08,1247865.4,416.44
2680733.01,1247865.81,415.37
2680733.04,1247864.9,416.29
2680732.92,1247864.86,414.99
2680732.87,1247865.2,414.08
2680732.83,1247864.61,414.18
2680732.76,1247865.04,413.02
2680733.78,1247867.86,417.91
2680733.7,1247867.59,417.23
2680733.62,1247868.05,416
2680733.74,1247866.64,418.27
2680733.6,1247867.37,416.34
2680733.72,1247866.07,418.41
2680733.56,1247866.96,416.03
2680733.49,1247867.38,414.92
2680733.71,1247865.27,418.91
2680733.66,1247865.57,418.1
2680733.58,1247866.06,416.8
2680733.51,1247866.41,415.84
2680733.66,1247864.8,418.64
2680733.6,1247865.09,417.86
2680733.55,1247865.46,416.9
2680733.6,1247864.39,418.27
2680733.49,1247865.02,416.57
2680733.47,1247864.4,416.71
2680733.12,1247864.93,412.37
2680734.4,1247867.91,416.5
2680734.49,1247866.6,418.5
2680734.33,1247867.49,416.12
2680734.46,1247866.04,418.52
2680734.31,1247866.88,416.3
2680734.43,1247865.53,418.47
2680734.33,1247866.06,417.04
2680734.31,1247865.38,417.36
2680734.27,1247864.9,417.1
2680734.2,1247864.5,416.61
2680734.7,1247866.08,417.02
2680734.78,1247864.88,418.74
2680734.66,1247865.57,416.92
2680734.64,1247864.96,417.14
2680734.58,1247864.56,416.7
2680734.76,1247868.02,416.41
2680734.91,1247866.36,419.29
2680734.85,1247866.72,418.31
2680734.66,1247867.81,415.44
2680734.83,1247866,418.74
2680734.67,1247867,416.1
2680734.81,1247865.45,418.68
2680735.14,1247866.31,418.92
2680735.08,1247865.9,418.5
2680735.01,1247866.33,417.36
2680734.87,1247867.1,415.29
2680735.04,1247865.4,418.34
2680735.01,1247865.59,417.85
2680734.95,1247865.93,416.91
2680735.01,1247864.82,418.39
2680734.91,1247865.37,416.91
2680734.87,1247864.85,416.81
2680734.83,1247864.4,416.59
2680735.65,1247867.3,418.44
2680735.64,1247866.61,418.81
2680735.56,1247867.09,417.54
2680735.6,1247866.08,418.81
2680735.52,1247866.64,417.32
2680735.37,1247867.47,415.14
2680735.56,1247865.53,418.7
2680735.47,1247866.1,417.2
2680735.33,1247866.85,415.2
2680735.39,1247865.8,416.45
2680735.31,1247866.23,415.3
2680735.48,1247864.51,418.4
2680735.37,1247865.17,416.61
2680735.33,1247864.6,416.65
2680735.25,1247864.34,415.89
2680735,1247865.11,412.38
2680736.25,1247867.49,416.8
2680736.21,1247867.02,416.65
2680736.19,1247867.12,416.38
2680736.27,1247865.93,418.05
2680736.22,1247866.22,417.29
2680736.14,1247866.68,416.04
2680736.06,1247867.14,414.84
2680736.27,1247865.21,418.58
2680736.21,1247865.53,417.73
2680736.1,1247866.15,416.08
2680736.02,1247866.65,414.72
2680735.87,1247867.55,412.36
2680736.22,1247864.7,418.34
2680736.14,1247865.15,417.14
2680736.01,1247865.92,415.06
2680735.92,1247866.45,413.67
2680736.15,1247864.34,417.79
2680736.05,1247864.91,416.25
2680735.93,1247865.62,414.37
2680735.8,1247866.4,412.3
2680735.99,1247864.49,415.89
2680735.92,1247864.92,414.72
2680736.22,1247864.59,415.75
2680736.12,1247865.13,414.33
2680736.49,1247867.55,416.79
2680736.44,1247867.14,416.46
2680736.51,1247865.89,418.19
2680736.35,1247866.78,415.81
2680736.31,1247867.05,415.12
2680736.28,1247867.27,414.53
2680736.48,1247865.4,418.09
2680736.35,1247866.15,416.1
2680736.27,1247866.62,414.84
2680736.24,1247866.02,414.98
2680736.3,1247864.97,416.35
2680736.22,1247865.46,415.04
2680736.83,1247867.37,416.68
2680736.8,1247866.84,416.53
2680736.83,1247865.93,417.48
2680736.64,1247867.01,414.63
2680736.7,1247865.92,415.97
2680736.6,1247866.43,414.62
2680736.65,1247865.46,415.76
2680738.48,1247864.4,421.23
2680738.37,1247868.04,412.3
2680738.17,1247864.64,412.33
2680738.92,1247867.63,412.31
2680739.46,1247867.24,412.35
2680740.21,1247864.34,423.07
2680739.58,1247864.51,412.32
2680741.1,1247865.04,423.55
2680741.06,1247864.48,423.49
2680741.48,1247865.79,422.1
2680741.51,1247864.84,423.15
2680741.39,1247864.78,421.81
2680740.71,1247867.22,412.32
2680742.06,1247864.84,423.32
2680741.97,1247865.39,421.85
2680742.03,1247864.35,423.22
2680741.95,1247864.81,422
2680742.35,1247866.1,421.4
